   939.56533000000002        938.27200000000005                1
           0           1           1   2.3806966208324333E-005   0.0000000000000000       -8.9121234305389319E-003   0.00000000       0.00000000      -8.9121487688155199E-003  -8.9121487688155199E-003           0
           0           2           1   4.8003488783151636E-005   0.0000000000000000       -8.9120554000197139E-003   0.00000000       0.00000000      -8.9121064911864556E-003  -8.9121064911864556E-003           0
           0           3           1   9.6792464658870399E-005   0.0000000000000000       -8.9119182257867413E-003   0.00000000       0.00000000      -8.9120212441311519E-003  -8.9120212441311519E-003           0
           0           4           1   1.9516875652644152E-004   0.0000000000000000       -8.9116416327176262E-003   0.00000000       0.00000000      -8.9118493551082478E-003  -8.9118493551082478E-003           0
           0           5           1   3.9353108383304952E-004   0.0000000000000000       -8.9110839206548720E-003   0.00000000       0.00000000      -8.9115027644237621E-003  -8.9115027644237621E-003           0
           0           6           1   7.9350156602464984E-004   0.0000000000000000       -8.9099593706201130E-003   0.00000000       0.00000000      -8.9108039117506976E-003  -8.9108039117506976E-003           0
           0           7           1   1.5999872974473580E-003   0.0000000000000000       -8.9076918693917762E-003   0.00000000       0.00000000      -8.9093947709850685E-003  -8.9093947709850685E-003           0
           0           8           1   3.2261553872136484E-003   0.0000000000000000       -8.9031197635378589E-003   0.00000000       0.00000000      -8.9065534315162509E-003  -8.9065534315162509E-003           0
           0           9           1   6.5051007586453520E-003   0.0000000000000000       -8.8939007378836532E-003   0.00000000       0.00000000      -8.9008242593791032E-003  -8.9008242593791032E-003           0
           0          10           1   1.3116645294842940E-002   0.0000000000000000       -8.8753118345005211E-003   0.00000000       0.00000000      -8.8892721679398878E-003  -8.8892721679398878E-003           0
           0          11           1   2.2986311320212255E-002   0.0000000000000000       -8.8475022070357845E-003   0.00000000       0.00000000      -8.8719670426211650E-003  -8.8719670426211650E-003           0
           0          12           1   3.8509841792583620E-002   0.0000000000000000       -8.8013722316189202E-003   0.00000000       0.00000000      -8.8423591013585545E-003  -8.8423591013585545E-003           0
           0          13           1   6.1464775853376473E-002   0.0000000000000000       -8.7286184636335973E-003   0.00000000       0.00000000      -8.7940367734528069E-003  -8.7940367734528069E-003           0
           0          14           1   6.5656337507536189E-002   0.0000000000000000       -8.7083276402342147E-003   0.00000000       0.00000000      -8.7782071211082169E-003  -8.7782071211082169E-003           0
           0          15           1   8.9802200613773878E-002   0.0000000000000000       -8.6258436441523090E-003   0.00000000       0.00000000      -8.7214220970243117E-003  -8.7214220970243117E-003           0
           0          16           1  0.12019656306472899        0.0000000000000000       -8.5166931993416739E-003   0.00000000       0.00000000      -8.6446210391915024E-003  -8.6446210391915024E-003           0
           0          17           1  0.15807669702121097        0.0000000000000000       -8.3745587150833023E-003   0.00000000       0.00000000      -8.5428032128035403E-003  -8.5428032128035403E-003           0
           0          18           1  0.20510487895919197        0.0000000000000000       -8.1916509829151885E-003   0.00000000       0.00000000      -8.4099486067314988E-003  -8.4099486067314988E-003           0
           0          19           1  0.26355438594874586        0.0000000000000000       -7.9579526027296899E-003   0.00000000       0.00000000      -8.2384593195417022E-003  -8.2384593195417022E-003           0
           0          20           1  0.27401614579199113        0.0000000000000000       -7.8817677844235101E-003   0.00000000       0.00000000      -8.1734091818258525E-003  -8.1734091818258525E-003           0
           0          21           1  0.32226399961755714        0.0000000000000000       -7.6845236417065754E-003   0.00000000       0.00000000      -8.0275162887611939E-003  -8.0275162887611939E-003           0
           0          22           1  0.37816051657477950        0.0000000000000000       -7.4537920182369266E-003   0.00000000       0.00000000      -7.8562765549692326E-003  -7.8562765549692326E-003           0
           0          23           1  0.40941841412210511        0.0000000000000000       -7.3240131268930142E-003   0.00000000       0.00000000      -7.7597661299568799E-003  -7.7597661299568799E-003           0
           0          24           1  0.43073948706255122        0.0000000000000000       -7.2352479012820492E-003   0.00000000       0.00000000      -7.6936933901791127E-003  -7.6936933901791127E-003           0
           0          25           1  0.44325088798400358        0.0000000000000000       -7.0910431144053376E-003   0.00000000       0.00000000      -7.5628047618725436E-003  -7.5628047618725436E-003           0
           0          26           1  0.51853934656551603        0.0000000000000000       -6.7756337021511737E-003   0.00000000       0.00000000      -7.3275265083337926E-003  -7.3275265083337926E-003           0
           0          27           1  0.58687902038956585        0.0000000000000000       -6.4144234505766340E-003   0.00000000       0.00000000      -7.0390516713620954E-003  -7.0390516713620954E-003           0
           0          28           1  0.68553585429185915        0.0000000000000000       -5.9981581623714808E-003   0.00000000       0.00000000      -6.7277890165579057E-003  -6.7277890165579057E-003           0
           0          29           1  0.73207831332274131        0.0000000000000000       -5.8014456703814332E-003   0.00000000       0.00000000      -6.5806126851143398E-003  -6.5806126851143398E-003           0
           0          30           1  0.79100276311256301        0.0000000000000000       -5.5521681246428756E-003   0.00000000       0.00000000      -6.3940497244168171E-003  -6.3940497244168171E-003           0
           0          31           1  0.82524502433483282        0.0000000000000000       -5.2889607707179431E-003   0.00000000       0.00000000      -6.1672871605761292E-003  -6.1672871605761292E-003           0
           0          32           1  0.89146228377873249        0.0000000000000000       -5.0083712686475046E-003   0.00000000       0.00000000      -5.9571741409061296E-003  -5.9571741409061296E-003           0
           0          33           1  0.96299170298723202        0.0000000000000000       -4.7050739642899853E-003   0.00000000       0.00000000      -5.7300071671650965E-003  -5.7300071671650965E-003           0
           0          34           1   1.0268263054665410        0.0000000000000000       -4.4342634400644787E-003   0.00000000       0.00000000      -5.5271372112439821E-003  -5.5271372112439821E-003           0
           0          35           1   1.0674182209972496        0.0000000000000000       -4.0929669889869791E-003   0.00000000       0.00000000      -5.2290436266778650E-003  -5.2290436266778650E-003           0
           0          36           1   1.1528511587114170        0.0000000000000000       -3.7302073236533673E-003   0.00000000       0.00000000      -4.9572121118264256E-003  -4.9572121118264256E-003           0
           0          37           1   1.2277171446284718        0.0000000000000000       -3.4122091067112503E-003   0.00000000       0.00000000      -4.7188954066713640E-003  -4.7188954066713640E-003           0
           0          38           1   1.2712502615020189        0.0000000000000000       -3.0070409172591184E-003   0.00000000       0.00000000      -4.3600604688659450E-003  -4.3600604688659450E-003           0
           0          39           1   1.3729750611864155        0.0000000000000000       -2.5747087276943859E-003   0.00000000       0.00000000      -4.0359962160125828E-003  -4.0359962160125828E-003           0
           0          40           1   1.4712988652211332        0.0000000000000000       -2.1567347428619321E-003   0.00000000       0.00000000      -3.7226704135844280E-003  -3.7226704135844280E-003           0
           0          41           1   1.4255893407628057        0.0000000000000000       -2.1101984098983451E-003   0.00000000       0.00000000      -3.6274844306191101E-003  -3.6274844306191101E-003           0
           0          42           1   1.4953848496948683        0.0000000000000000       -1.6301836096501710E-003   0.00000000       0.00000000      -3.2217545222282817E-003  -3.2217545222282817E-003           0
           0          43           1   1.5898863070462095        0.0000000000000000       -1.2283088745019821E-003   0.00000000       0.00000000      -2.9204597620260397E-003  -2.9204597620260397E-003           0
           0          44           1   1.6332757126228914        0.0000000000000000       -1.0437749728176016E-003   0.00000000       0.00000000      -2.7821061569013317E-003  -2.7821061569013317E-003           0
           0          45           1   1.6351206031557062        0.0000000000000000       -8.2269181937988378E-004   0.00000000       0.00000000      -2.5629865609447799E-003  -2.5629865609447799E-003           0
           0          46           1   1.7078325386004745        0.0000000000000000       -2.6718976836892505E-004   0.00000000       0.00000000      -2.0848734185313633E-003  -2.0848734185313633E-003           0
           0          47           1   1.8237817411111910        0.0000000000000000        2.2607242477690193E-004   0.00000000       0.00000000      -1.7150185061871603E-003  -1.7150185061871603E-003           0
           0          48           1   1.8775474205163141        0.0000000000000000        7.3876250919058251E-004   0.00000000       0.00000000      -1.2595524142817727E-003  -1.2595524142817727E-003           0
